timestamp,cpu_percent,rss_bytes
2025-09-17T20:30:49.913182,2.90,85651456
2025-09-17T20:30:50.918307,1.00,85651456
2025-09-17T20:30:51.922130,0.00,85651456
2025-09-17T20:30:52.926781,18.90,85893120
2025-09-17T20:30:53.932332,3.00,86163456
2025-09-17T20:30:54.937229,8.00,86433792
2025-09-17T20:30:55.942959,3.00,86704128
2025-09-17T20:30:56.952419,95.10,79323136
2025-09-17T20:30:57.964553,112.60,82436096
2025-09-17T20:30:58.985041,118.60,79249408
2025-09-17T20:31:00.001542,105.30,79245312
2025-09-17T20:31:01.005796,113.50,82300928
2025-09-17T20:31:02.062332,120.20,79220736
2025-09-17T20:31:03.079566,115.90,79253504
2025-09-17T20:31:04.084204,109.50,84267008
2025-09-17T20:31:05.138748,123.30,79032320
2025-09-17T20:31:06.155159,124.00,85532672
2025-09-17T20:31:07.241486,117.80,83881984
2025-09-17T20:31:08.269871,121.60,78651392
2025-09-17T20:31:09.294538,148.30,85585920
2025-09-17T20:31:10.323332,122.50,83435520
2025-09-17T20:31:11.360985,104.10,81870848
2025-09-17T20:31:12.380596,136.30,80842752
2025-09-17T20:31:13.403187,122.20,79511552
2025-09-17T20:31:14.422257,94.20,81637376
2025-09-17T20:31:15.447539,117.00,78733312
2025-09-17T20:31:16.470646,120.20,79585280
2025-09-17T20:31:17.476892,1.00,81682432
2025-09-17T20:31:18.482607,0.00,81682432
2025-09-17T20:31:19.487684,0.00,81682432
2025-09-17T20:31:20.492511,1.00,81682432
2025-09-17T20:31:21.496855,0.00,81682432
2025-09-17T20:31:22.501766,0.00,81682432
2025-09-17T20:31:23.506989,0.00,81682432
2025-09-17T20:31:24.512085,0.00,81682432
2025-09-17T20:31:25.524642,0.00,81682432
2025-09-17T20:31:26.530092,0.00,81682432
2025-09-17T20:31:27.536829,0.00,81682432
2025-09-17T20:31:28.541239,0.00,81682432
2025-09-17T20:31:29.546629,0.00,81682432
2025-09-17T20:31:30.551498,0.00,81682432
2025-09-17T20:31:31.557455,1.00,81682432
2025-09-17T20:31:32.562928,0.00,81682432
2025-09-17T20:31:33.568788,0.00,81682432
2025-09-17T20:31:34.575453,0.00,81682432
2025-09-17T20:31:35.580751,0.00,81682432
2025-09-17T20:31:36.587025,0.00,81682432
2025-09-17T20:31:37.599880,0.00,81682432
2025-09-17T20:31:38.610277,1.00,81682432
2025-09-17T20:31:39.616164,0.00,81682432
2025-09-17T20:31:40.621376,0.00,81682432
2025-09-17T20:31:41.626647,0.00,81682432
2025-09-17T20:31:42.634160,96.30,84054016
2025-09-17T20:31:43.653603,116.70,80949248
2025-09-17T20:31:44.674672,122.40,82075648
2025-09-17T20:31:45.690276,105.40,78233600
2025-09-17T20:31:46.715553,125.80,79720448
2025-09-17T20:31:47.727916,100.80,80412672
2025-09-17T20:31:48.749167,142.00,83161088
2025-09-17T20:31:49.845414,93.00,81477632
2025-09-17T20:31:50.870362,119.00,78266368
2025-09-17T20:31:51.898254,122.60,78102528
